"","community","percent_of_housing_crowded","percent_households_below_poverty","percent_aged_16_unemployed","percent_aged_25_without_high_school_diploma","percent_aged_under_18_or_over_64","per_capita_income","hardship_index","latitude_x","longitude_x","count_vacant","community_area_number","property_type","affordable_units_no"
"828","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",1
"829","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",26
"830","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Supportive/HIV/AIDS",32
"831","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",4
"832","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",10
"833","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"65+/Supportive",120
"834","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",5
"835","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",31
"836","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",29
"837","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",5
"838","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Supportive Housing",58
"839","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",48
"840","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",2
"841","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",11
"842","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Senior",126
"843","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",31
"844","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Senior",104
"845","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",17
"846","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",7
"847","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",170
"848","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",4
"849","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",32
"850","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",11
"851","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",17
"852","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",1
"853","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",26
"854","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",42
"855","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",10
"856","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",7
"857","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Supportive/Youth/Kinship Families",32
"858","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Multifamily",29
"859","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680119002002,-87.723485393299,13,29,"Veterans",90
"860","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",5
"861","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",45
"862","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",5
"863","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",1
"864","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",26
"865","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Supportive/HIV/AIDS",32
"866","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",4
"867","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",10
"868","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"65+/Supportive",120
"869","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",5
"870","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",31
"871","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",29
"872","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",5
"873","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Supportive Housing",58
"874","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",48
"875","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",2
"876","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",11
"877","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Senior",126
"878","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",31
"879","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Senior",104
"880","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",17
"881","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",7
"882","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",170
"883","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",4
"884","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",32
"885","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",11
"886","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",17
"887","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",1
"888","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",26
"889","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",42
"890","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",10
"891","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",7
"892","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Supportive/Youth/Kinship Families",32
"893","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Multifamily",29
"894","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8619060355237,-87.7238310120964,13,29,"Veterans",90
"895","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",5
"896","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",45
"897","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",5
"898","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",1
"899","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",26
"900","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Supportive/HIV/AIDS",32
"901","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",4
"902","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",10
"903","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"65+/Supportive",120
"904","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",5
"905","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",31
"906","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",29
"907","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",5
"908","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Supportive Housing",58
"909","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",48
"910","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",2
"911","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",11
"912","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Senior",126
"913","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",31
"914","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Senior",104
"915","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",17
"916","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",7
"917","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",170
"918","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",4
"919","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",32
"920","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",11
"921","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",17
"922","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",1
"923","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",26
"924","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",42
"925","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",10
"926","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",7
"927","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Supportive/Youth/Kinship Families",32
"928","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Multifamily",29
"929","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8558574462242,-87.7236233131565,13,29,"Veterans",90
"930","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",5
"931","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",45
"932","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",5
"933","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",1
"934","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",26
"935","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Supportive/HIV/AIDS",32
"936","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",4
"937","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",10
"938","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"65+/Supportive",120
"939","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",5
"940","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",31
"941","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",29
"942","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",5
"943","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Supportive Housing",58
"944","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",48
"945","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",2
"946","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",11
"947","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Senior",126
"948","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",31
"949","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Senior",104
"950","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",17
"951","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",7
"952","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",170
"953","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",4
"954","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",32
"955","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",11
"956","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",17
"957","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",1
"958","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",26
"959","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",42
"960","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",10
"961","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",7
"962","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Supportive/Youth/Kinship Families",32
"963","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Multifamily",29
"964","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8680813860867,-87.6971688346577,13,29,"Veterans",90
"965","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",5
"966","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",45
"967","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",5
"968","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",1
"969","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",26
"970","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Supportive/HIV/AIDS",32
"971","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",4
"972","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",10
"973","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"65+/Supportive",120
"974","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",5
"975","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",31
"976","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",29
"977","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",5
"978","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Supportive Housing",58
"979","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",48
"980","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",2
"981","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",11
"982","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Senior",126
"983","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",31
"984","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Senior",104
"985","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",17
"986","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",7
"987","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",170
"988","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",4
"989","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",32
"990","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",11
"991","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",17
"992","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",1
"993","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",26
"994","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",42
"995","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",10
"996","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",7
"997","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Supportive/Youth/Kinship Families",32
"998","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Multifamily",29
"999","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8601326609608,-87.7372277614721,13,29,"Veterans",90
"1000","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",5
"1001","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",45
"1002","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",5
"1003","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",1
"1004","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",26
"1005","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Supportive/HIV/AIDS",32
"1006","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",4
"1007","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",10
"1008","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"65+/Supportive",120
"1009","North Lawndale",7.4,43.1,21.2,27.6,42.7,12034,87,41.8651263788662,-87.7324746288768,13,29,"Multifamily",5
